,timestamp,Open,High,Low,Close,Volume,quote_volume,close,high,low,open,volume,DateTime,ATR,SuperTrend,TrendDir,AdaptiveATR,shifted_dir,signal
67,1747839900000,11.959,11.98,11.947,11.962,3917.1,46841.7687,11.962,11.98,11.947,11.959,3917.1,2025-05-21 15:05:00,0.03689999999999962,11.871566216216216,-1.0,0.030644594594594583,-1.0,nan
66,1747840200000,11.962,11.963,11.919,11.931,2036.8,24313.7489,11.931,11.963,11.919,11.962,2036.8,2025-05-21 15:10:00,0.0378999999999996,11.871566216216216,-1.0,0.030644594594594583,-1.0,nan
65,1747840500000,11.931,11.961,11.931,11.95,1880.9,22478.8167,11.95,11.961,11.931,11.931,1880.9,2025-05-21 15:15:00,0.038599999999999746,11.871566216216216,-1.0,0.030644594594594583,-1.0,nan
64,1747840800000,11.95,11.972,11.933,11.972,1110.1,13264.2148,11.972,11.972,11.933,11.95,1110.1,2025-05-21 15:20:00,0.03879999999999963,11.871566216216216,-1.0,0.030644594594594583,-1.0,nan
63,1747841100000,11.972,11.981,11.961,11.961,1308.3,15664.1762,11.961,11.981,11.961,11.972,1308.3,2025-05-21 15:25:00,0.03569999999999975,11.879066216216216,-1.0,0.030644594594594583,-1.0,nan
62,1747841400000,11.961,11.984,11.961,11.969,1027.4,12301.3861,11.969,11.984,11.961,11.961,1027.4,2025-05-21 15:30:00,0.03499999999999979,11.880566216216216,-1.0,0.030644594594594583,-1.0,nan
61,1747841700000,11.969,11.976,11.919,11.935,2433.7,29045.8011,11.935,11.976,11.919,11.969,2433.7,2025-05-21 15:35:00,0.03829999999999974,11.880566216216216,-1.0,0.030644594594594583,-1.0,nan
60,1747842000000,11.935,11.956,11.932,11.949,1528.2,18252.2743,11.949,11.956,11.932,11.935,1528.2,2025-05-21 15:40:00,0.03769999999999971,11.880566216216216,-1.0,0.030644594594594583,-1.0,nan
59,1747842300000,11.949,11.964,11.927,11.93,2156.8,25780.3426,11.93,11.964,11.927,11.949,2156.8,2025-05-21 15:45:00,0.03739999999999988,11.880566216216216,-1.0,0.030644594594594583,-1.0,nan
58,1747842600000,11.93,11.967,11.929,11.967,1334.7,15947.5906,11.967,11.967,11.929,11.93,1334.7,2025-05-21 15:50:00,0.034500000000000065,11.880566216216216,-1.0,0.030644594594594583,-1.0,nan
57,1747842900000,11.967,11.971,11.956,11.961,2765.7,33088.6825,11.961,11.971,11.956,11.967,2765.7,2025-05-21 15:55:00,0.03269999999999999,11.880566216216216,-1.0,0.030644594594594583,-1.0,nan
56,1747843200000,11.961,11.987,11.961,11.976,895.8,10730.1611,11.976,11.987,11.961,11.961,895.8,2025-05-21 16:00:00,0.030900000000000104,11.882066216216217,-1.0,0.030644594594594583,-1.0,nan
55,1747843500000,11.976,11.976,11.948,11.967,1292.6,15460.6397,11.967,11.976,11.948,11.976,1292.6,2025-05-21 16:05:00,0.03070000000000004,11.882066216216217,-1.0,0.030644594594594583,-1.0,nan
54,1747843800000,11.967,11.981,11.959,11.979,3084.2,36911.8205,11.979,11.981,11.959,11.967,3084.2,2025-05-21 16:10:00,0.02900000000000009,11.882066216216217,-1.0,0.030644594594594583,-1.0,nan
53,1747844100000,11.979,12.015,11.979,12.005,1051.7,12617.7178,12.005,12.015,11.979,11.979,1051.7,2025-05-21 16:15:00,0.030600000000000273,11.905066216216216,-1.0,0.030644594594594583,-1.0,nan
52,1747844400000,12.005,12.031,11.995,12.031,874.9,10504.9005,12.031,12.031,11.995,12.005,874.9,2025-05-21 16:20:00,0.03190000000000044,11.921066216216216,-1.0,0.030644594594594583,-1.0,nan
51,1747844700000,12.031,12.053,12.031,12.036,3966.7,47778.3858,12.036,12.053,12.031,12.031,3966.7,2025-05-21 16:25:00,0.028400000000000425,11.950066216216218,-1.0,0.030644594594594583,-1.0,nan
50,1747845000000,12.036,12.091,12.036,12.088,1213.6,14634.5508,12.088,12.091,12.036,12.036,1213.6,2025-05-21 16:30:00,0.031500000000000486,11.971566216216216,-1.0,0.030644594594594583,-1.0,nan
49,1747845300000,12.088,12.089,12.061,12.085,4168.9,50327.1767,12.085,12.089,12.061,12.088,4168.9,2025-05-21 16:35:00,0.03060000000000045,11.983066216216216,-1.0,0.030644594594594583,-1.0,nan
48,1747845600000,12.085,12.114,12.049,12.114,19073.7,230388.9551,12.114,12.114,12.049,12.085,19073.7,2025-05-21 16:40:00,0.03330000000000055,11.989566216216216,-1.0,0.030644594594594583,-1.0,nan
47,1747845900000,12.114,12.128,12.086,12.092,4225.9,51184.8207,12.092,12.128,12.086,12.114,4225.9,2025-05-21 16:45:00,0.036000000000000476,12.015066216216216,-1.0,0.030644594594594583,-1.0,nan
46,1747846200000,12.092,12.112,12.071,12.091,1451.0,17547.2185,12.091,12.112,12.071,12.092,1451.0,2025-05-21 16:50:00,0.03750000000000053,12.015066216216216,-1.0,0.030644594594594583,-1.0,nan
45,1747846500000,12.091,12.092,12.041,12.041,7138.7,86153.077,12.041,12.092,12.041,12.091,7138.7,2025-05-21 16:55:00,0.0398000000000005,12.015066216216216,-1.0,0.030644594594594583,-1.0,nan
44,1747846800000,12.041,12.085,12.041,12.082,3928.4,47405.2766,12.082,12.085,12.041,12.041,3928.4,2025-05-21 17:00:00,0.04200000000000052,12.015066216216216,-1.0,0.030644594594594583,-1.0,nan
43,1747847100000,12.082,12.09,12.014,12.017,1028.0,12384.9438,12.017,12.09,12.014,12.082,1028.0,2025-05-21 17:05:00,0.04600000000000044,12.015066216216216,-1.0,0.05561999999999989,1.0,long
42,1747847400000,12.017,12.022,11.972,12.007,3542.3,42515.7513,12.007,12.022,11.972,12.017,3542.3,2025-05-21 17:10:00,0.04740000000000037,11.775933783783785,1.0,0.05561999999999989,-1.0,short
41,1747847700000,12.007,12.008,11.901,11.923,4170.3,49853.3503,11.923,12.008,11.901,12.007,4170.3,2025-05-21 17:15:00,0.05590000000000028,12.015066216216216,-1.0,0.05561999999999989,1.0,long
40,1747848000000,11.923,11.933,11.787,11.787,11377.9,134994.054,11.787,11.933,11.787,11.923,11377.9,2025-05-21 17:20:00,0.06500000000000021,11.775933783783785,1.0,0.05561999999999989,1.0,nan
39,1747848300000,11.787,11.795,11.657,11.666,16866.9,197744.9198,11.666,11.795,11.657,11.787,16866.9,2025-05-21 17:25:00,0.07600000000000015,11.775933783783785,1.0,0.09159090909090901,1.0,nan
38,1747848600000,11.666,11.779,11.616,11.774,7528.7,88049.947,11.774,11.779,11.616,11.666,7528.7,2025-05-21 17:30:00,0.08580000000000006,11.775933783783785,1.0,0.09159090909090901,-1.0,short
37,1747848900000,11.774,11.793,11.718,11.788,9360.4,110014.9217,11.788,11.793,11.718,11.774,9360.4,2025-05-21 17:35:00,0.0891,12.015066216216216,-1.0,0.09159090909090901,1.0,long
36,1747849200000,11.788,11.789,11.728,11.73,7501.3,88175.7085,11.73,11.789,11.728,11.788,7501.3,2025-05-21 17:40:00,0.09109999999999996,11.775933783783785,1.0,0.09159090909090901,1.0,nan
35,1747849500000,11.73,11.776,11.695,11.728,4767.0,55982.237,11.728,11.776,11.695,11.73,4767.0,2025-05-21 17:45:00,0.09409999999999989,11.775933783783785,1.0,0.09159090909090901,1.0,nan
34,1747849800000,11.728,11.762,11.672,11.673,803.6,9414.2115,11.673,11.762,11.672,11.728,803.6,2025-05-21 17:50:00,0.09869999999999983,11.775933783783785,1.0,0.09159090909090901,1.0,nan
33,1747850100000,11.673,11.682,11.615,11.682,2675.3,31142.1777,11.682,11.682,11.615,11.673,2675.3,2025-05-21 17:55:00,0.0977999999999998,11.775933783783785,1.0,0.09159090909090901,1.0,nan
32,1747850400000,11.682,11.712,11.645,11.704,3230.6,37748.4089,11.704,11.712,11.645,11.682,3230.6,2025-05-21 18:00:00,0.09949999999999974,11.775933783783785,1.0,0.09159090909090901,-1.0,short
31,1747850700000,11.704,11.816,11.692,11.81,4547.5,53624.3342,11.81,11.816,11.692,11.704,4547.5,2025-05-21 18:05:00,0.10119999999999987,12.015066216216216,-1.0,0.09159090909090901,1.0,long
30,1747851000000,11.81,11.812,11.763,11.776,3203.0,37710.2051,11.776,11.812,11.763,11.81,3203.0,2025-05-21 18:10:00,0.09149999999999991,11.775933783783785,1.0,0.09159090909090901,-1.0,short
29,1747851300000,11.776,11.826,11.776,11.797,4287.1,50649.5839,11.797,11.826,11.776,11.776,4287.1,2025-05-21 18:15:00,0.0827,12.015066216216216,-1.0,0.09159090909090901,1.0,long
28,1747851600000,11.797,11.797,11.757,11.779,1639.8,19300.4237,11.779,11.797,11.757,11.797,1639.8,2025-05-21 18:20:00,0.07040000000000006,11.775933783783785,1.0,0.05561999999999989,1.0,nan
27,1747851900000,11.779,11.806,11.755,11.755,1374.1,16165.8158,11.755,11.806,11.755,11.779,1374.1,2025-05-21 18:25:00,0.06799999999999998,11.775933783783785,1.0,0.05561999999999989,-1.0,short
26,1747852200000,11.755,11.793,11.752,11.79,1295.3,15246.607,11.79,11.793,11.752,11.755,1295.3,2025-05-21 18:30:00,0.06599999999999984,12.015066216216216,-1.0,0.05561999999999989,1.0,long
25,1747852500000,11.79,11.822,11.784,11.817,1268.4,14986.6326,11.817,11.822,11.784,11.79,1268.4,2025-05-21 18:35:00,0.061699999999999734,11.775933783783785,1.0,0.05561999999999989,-1.0,short
24,1747852800000,11.817,11.876,11.813,11.874,2044.3,24208.719,11.874,11.876,11.813,11.817,2044.3,2025-05-21 18:40:00,0.05899999999999963,12.015066216216216,-1.0,0.05561999999999989,1.0,long
23,1747853100000,11.874,11.884,11.824,11.828,4286.0,50772.7906,11.828,11.884,11.824,11.874,4286.0,2025-05-21 18:45:00,0.058299999999999665,11.775933783783785,1.0,0.05561999999999989,-1.0,short
22,1747853400000,11.828,11.84,11.808,11.812,1760.7,20817.3142,11.812,11.84,11.808,11.828,1760.7,2025-05-21 18:50:00,0.05479999999999965,12.015066216216216,-1.0,0.05561999999999989,1.0,long
21,1747853700000,11.812,11.812,11.786,11.786,446.8,5272.6218,11.786,11.812,11.786,11.812,446.8,2025-05-21 18:55:00,0.044999999999999575,11.775933783783785,1.0,0.05561999999999989,-1.0,short
20,1747854000000,11.786,11.817,11.777,11.814,1397.1,16486.4775,11.814,11.817,11.777,11.786,1397.1,2025-05-21 19:00:00,0.044099999999999716,12.015066216216216,-1.0,0.05561999999999989,1.0,long
19,1747854300000,11.814,11.831,11.757,11.76,1316.3,15518.7377,11.76,11.831,11.757,11.814,1316.3,2025-05-21 19:05:00,0.04649999999999963,11.775933783783785,1.0,0.05561999999999989,-1.0,short
18,1747854600000,11.76,11.794,11.757,11.792,1387.8,16338.9481,11.792,11.794,11.757,11.76,1387.8,2025-05-21 19:10:00,0.046199999999999616,12.015066216216216,-1.0,0.05561999999999989,1.0,long
17,1747854900000,11.792,11.796,11.776,11.784,3035.4,35782.1075,11.784,11.796,11.776,11.792,3035.4,2025-05-21 19:15:00,0.043099999999999736,11.775933783783785,1.0,0.030644594594594583,-1.0,short
16,1747855200000,11.784,11.814,11.78,11.814,564.5,6655.597,11.814,11.814,11.78,11.784,564.5,2025-05-21 19:20:00,0.04239999999999995,12.015066216216216,-1.0,0.030644594594594583,1.0,long
15,1747855500000,11.814,11.821,11.785,11.821,878.0,10372.4422,11.821,11.821,11.785,11.814,878.0,2025-05-21 19:25:00,0.04220000000000006,11.775933783783785,1.0,0.030644594594594583,-1.0,short
14,1747855800000,11.821,11.849,11.821,11.845,521.5,6176.8552,11.845,11.849,11.821,11.821,521.5,2025-05-21 19:30:00,0.03870000000000022,12.015066216216216,-1.0,0.030644594594594583,1.0,long
13,1747856100000,11.845,11.892,11.838,11.892,993.9,11787.9511,11.892,11.892,11.838,11.845,993.9,2025-05-21 19:35:00,0.0381000000000002,11.775933783783785,1.0,0.030644594594594583,-1.0,short
12,1747856400000,11.892,11.906,11.88,11.882,3577.4,42549.736,11.882,11.906,11.88,11.892,3577.4,2025-05-21 19:40:00,0.03750000000000018,12.015066216216216,-1.0,0.030644594594594583,1.0,long
11,1747856700000,11.882,11.897,11.865,11.897,893.3,10613.9087,11.897,11.897,11.865,11.882,893.3,2025-05-21 19:45:00,0.0381000000000002,11.775933783783785,1.0,0.030644594594594583,-1.0,short
10,1747857000000,11.897,11.957,11.897,11.901,16040.9,191403.3793,11.901,11.957,11.897,11.897,16040.9,2025-05-21 19:50:00,0.040100000000000156,12.015066216216216,-1.0,0.030644594594594583,1.0,long
9,1747857300000,11.901,11.933,11.899,11.923,2395.0,28531.6365,11.923,11.933,11.899,11.901,2395.0,2025-05-21 19:55:00,0.03610000000000024,11.775933783783785,1.0,0.030644594594594583,-1.0,short
8,1747857600000,11.923,11.927,11.904,11.908,1499.8,17869.1119,11.908,11.927,11.904,11.923,1499.8,2025-05-21 20:00:00,0.034700000000000134,12.015066216216216,-1.0,0.030644594594594583,1.0,long
7,1747857900000,11.908,11.927,11.9,11.911,1706.7,20334.5573,11.911,11.927,11.9,11.908,1706.7,2025-05-21 20:05:00,0.0354000000000001,11.775933783783785,1.0,0.030644594594594583,-1.0,short
6,1747858200000,11.911,11.92,11.882,11.888,1403.4,16702.1545,11.888,11.92,11.882,11.911,1403.4,2025-05-21 20:10:00,0.035800000000000054,12.015066216216216,-1.0,0.030644594594594583,1.0,long
5,1747858500000,11.888,11.917,11.888,11.913,644.2,7668.7121,11.913,11.917,11.888,11.888,644.2,2025-05-21 20:15:00,0.03510000000000009,11.775933783783785,1.0,0.030644594594594583,-1.0,short
4,1747858800000,11.913,11.913,11.898,11.906,924.6,11007.225,11.906,11.913,11.898,11.913,924.6,2025-05-21 20:20:00,0.033800000000000094,12.015066216216216,-1.0,0.030644594594594583,1.0,long
3,1747859100000,11.906,11.927,11.895,11.905,2436.1,29022.9613,11.905,11.927,11.895,11.906,2436.1,2025-05-21 20:25:00,0.03160000000000007,11.775933783783785,1.0,0.030644594594594583,-1.0,short
2,1747859400000,11.905,11.908,11.863,11.872,3849.4,45718.11,11.872,11.908,11.863,11.905,3849.4,2025-05-21 20:30:00,0.033500000000000085,12.015066216216216,-1.0,0.030644594594594583,1.0,long
1,1747859700000,11.872,11.883,11.871,11.883,564.2,6703.2242,11.883,11.883,11.871,11.872,564.2,2025-05-21 20:35:00,0.03149999999999995,11.775933783783785,1.0,0.030644594594594583,-1.0,short
0,1747860000000,11.883,11.883,11.86,11.861,191.9,2277.4595,11.861,11.883,11.86,11.883,191.9,2025-05-21 20:40:00,0.02779999999999987,12.015066216216216,-1.0,0.030644594594594583,,nan
