,timestamp,Open,High,Low,Close,Volume,quote_volume,close,high,low,open,volume,isEmaUptrend,isEmaDowntrend,isSmaUptrend,isSmaDowntrend,prediction,signal,barsHeld,isEarlySignalFlip,isLastSignalBuy,isLastSignalSell,isNewBuySignal,isNewSellSignal,startLongTrade,startShortTrade,endLongTrade,endShortTrade
145,1747014300000,104044.2,104066.9,103921.0,103975.8,1632219.0,15.69479152,103975.8,104066.9,103921.0,104044.2,1632219.0,True,True,True,True,-8,0,146,False,False,False,False,False,,,,
146,1747014000000,103967.8,104044.2,103900.2,104044.2,2396757.0,23.04962101,104044.2,104044.2,103900.2,103967.8,2396757.0,True,True,True,True,-8,0,147,False,False,False,False,False,,,,
147,1747013700000,104086.5,104112.6,103786.2,103967.8,5284799.0,50.84565284,103967.8,104112.6,103786.2,104086.5,5284799.0,True,True,True,True,-8,0,148,False,False,False,False,False,,,,
148,1747013400000,104312.0,104316.0,104086.2,104086.5,3481449.0,33.42548325,104086.5,104316.0,104086.2,104312.0,3481449.0,True,True,True,True,-8,0,149,False,False,False,False,False,,,,
149,1747013100000,104448.4,104457.4,104206.0,104312.0,2289979.0,21.95899125,104312.0,104457.4,104206.0,104448.4,2289979.0,True,True,True,True,0,0,150,False,False,False,False,False,,,,
150,1747012800000,104532.3,104546.4,104324.1,104448.4,4414187.0,42.26152519,104448.4,104546.4,104324.1,104532.3,4414187.0,True,True,True,True,4,0,151,False,False,False,False,False,,,,
151,1747012500000,104776.7,104817.5,104512.8,104532.3,5054033.0,48.29156885,104532.3,104817.5,104512.8,104776.7,5054033.0,True,True,True,True,0,0,152,False,False,False,False,False,,,,
152,1747012200000,105015.7,105100.2,104668.3,104776.7,10782907.0,102.85897147,104776.7,105100.2,104668.3,105015.7,10782907.0,True,True,True,True,0,0,153,False,False,False,False,False,,,,
153,1747011900000,104679.1,105317.2,104679.1,105015.7,62666349.0,596.53089129,105015.7,105317.2,104679.1,104679.1,62666349.0,True,True,True,True,2,0,154,False,False,False,False,False,,,,
154,1747011600000,104604.1,104679.3,104553.1,104679.1,1199079.0,11.46071602,104679.1,104679.3,104553.1,104604.1,1199079.0,True,True,True,True,2,0,155,False,False,False,False,False,,,,
155,1747011300000,104636.0,104644.1,104580.1,104604.1,243010.0,2.32279506,104604.1,104644.1,104580.1,104636.0,243010.0,True,True,True,True,0,0,156,False,False,False,False,False,,,,
156,1747011000000,104521.4,104636.0,104485.4,104636.0,531732.0,5.08619332,104636.0,104636.0,104485.4,104521.4,531732.0,True,True,True,True,2,0,157,False,False,False,False,False,,,,
157,1747010700000,104357.9,104521.4,104341.1,104521.4,2533101.0,24.25874996,104521.4,104521.4,104341.1,104357.9,2533101.0,True,True,True,True,-2,0,158,False,False,False,False,False,,,,
158,1747010400000,104493.8,104500.4,104350.0,104357.9,2040816.0,19.54040268,104357.9,104500.4,104350.0,104493.8,2040816.0,True,True,True,True,-8,0,159,False,False,False,False,False,,,,
159,1747010100000,104566.0,104617.0,104493.8,104493.8,555579.0,5.31374729,104493.8,104617.0,104493.8,104566.0,555579.0,True,True,True,True,-8,0,160,False,False,False,False,False,,,,
160,1747009800000,104410.0,104635.0,104410.0,104566.0,1847892.0,17.67110311,104566.0,104635.0,104410.0,104410.0,1847892.0,True,True,True,True,-8,0,161,False,False,False,False,False,,,,
161,1747009500000,104349.4,104470.6,104331.0,104410.0,821897.0,7.87232358,104410.0,104470.6,104331.0,104349.4,821897.0,True,True,True,True,-8,0,162,False,False,False,False,False,,,,
162,1747009200000,104348.1,104448.9,104311.2,104349.4,1209086.0,11.58616815,104349.4,104448.9,104311.2,104348.1,1209086.0,True,True,True,True,-8,0,163,False,False,False,False,False,,,,
163,1747008900000,104325.1,104482.0,104323.1,104348.1,2352090.0,22.52940916,104348.1,104482.0,104323.1,104325.1,2352090.0,True,True,True,True,-8,0,164,False,False,False,False,False,,,,
164,1747008600000,104232.6,104330.0,104169.0,104325.1,798978.0,7.66438267,104325.1,104330.0,104169.0,104232.6,798978.0,True,True,True,True,-8,0,165,False,False,False,False,False,,,,
165,1747008300000,104196.1,104298.2,104196.1,104232.6,2320955.0,22.26271173,104232.6,104298.2,104196.1,104196.1,2320955.0,True,True,True,True,-8,0,166,False,False,False,False,False,,,,
166,1747008000000,104115.1,104203.9,104084.1,104196.1,1237434.0,11.87887671,104196.1,104203.9,104084.1,104115.1,1237434.0,True,True,True,True,-8,0,167,False,False,False,False,False,,,,
167,1747007700000,103961.1,104133.5,103923.1,104115.1,1153980.0,11.0889837,104115.1,104133.5,103923.1,103961.1,1153980.0,True,True,True,True,-8,0,168,False,False,False,False,False,,,,
168,1747007400000,103974.2,104060.4,103924.0,103961.1,696459.0,6.69644896,103961.1,104060.4,103924.0,103974.2,696459.0,True,True,True,True,-8,0,169,False,False,False,False,False,,,,
169,1747007100000,104007.1,104045.5,103974.2,103974.2,1685801.0,16.20635775,103974.2,104045.5,103974.2,104007.1,1685801.0,True,True,True,True,-8,0,170,False,False,False,False,False,,,,
170,1747006800000,103839.4,104011.5,103788.2,104007.1,677280.0,6.51993903,104007.1,104011.5,103788.2,103839.4,677280.0,True,True,True,True,-8,0,171,False,False,False,False,False,,,,
171,1747006500000,103920.6,103940.0,103839.4,103839.4,569866.0,5.48536302,103839.4,103940.0,103839.4,103920.6,569866.0,True,True,True,True,-8,0,172,False,False,False,False,False,,,,
172,1747006200000,103991.6,103991.6,103893.0,103920.6,282488.0,2.71813115,103920.6,103991.6,103893.0,103991.6,282488.0,True,True,True,True,-8,0,173,False,False,False,False,False,,,,
173,1747005900000,103890.0,104027.9,103886.1,103991.6,1329886.0,12.78870808,103991.6,104027.9,103886.1,103890.0,1329886.0,True,True,True,True,-8,0,174,False,False,False,False,False,,,,
174,1747005600000,103957.8,103958.0,103831.9,103890.0,309527.0,2.97918346,103890.0,103958.0,103831.9,103957.8,309527.0,True,True,True,True,-8,0,175,False,False,False,False,False,,,,
175,1747005300000,103902.0,103983.2,103900.2,103957.8,426785.0,4.10536787,103957.8,103983.2,103900.2,103902.0,426785.0,True,True,True,True,-8,0,176,False,False,False,False,False,,,,
176,1747005000000,103924.4,103989.5,103824.0,103902.0,1221727.0,11.75528196,103902.0,103989.5,103824.0,103924.4,1221727.0,True,True,True,True,-8,0,177,False,False,False,False,False,,,,
177,1747004700000,103887.6,103950.0,103875.0,103924.4,545359.0,5.24841072,103924.4,103950.0,103875.0,103887.6,545359.0,True,True,True,True,-8,0,178,False,False,False,False,False,,,,
178,1747004400000,103798.8,103887.6,103777.0,103887.6,1959173.0,18.86317728,103887.6,103887.6,103777.0,103798.8,1959173.0,True,True,True,True,-8,0,179,False,False,False,False,False,,,,
179,1747004100000,103752.0,103803.6,103747.2,103798.8,122583.0,1.18118321,103798.8,103803.6,103747.2,103752.0,122583.0,True,True,True,True,-8,0,180,False,False,False,False,False,,,,
180,1747003800000,103720.5,103775.0,103708.4,103752.0,857538.0,8.26600695,103752.0,103775.0,103708.4,103720.5,857538.0,True,True,True,True,-8,0,181,False,False,False,False,False,,,,
181,1747003500000,103600.0,103726.0,103594.2,103720.5,857694.0,8.27393186,103720.5,103726.0,103594.2,103600.0,857694.0,True,True,True,True,-8,0,182,False,False,False,False,False,,,,
182,1747003200000,103803.6,103803.6,103600.0,103600.0,4334538.0,41.80961445,103600.0,103803.6,103600.0,103803.6,4334538.0,True,True,True,True,-8,0,183,False,False,False,False,False,,,,
183,1747002900000,103899.8,103912.0,103659.0,103803.6,6706080.0,64.6515524,103803.6,103912.0,103659.0,103899.8,6706080.0,True,True,True,True,-8,0,184,False,False,False,False,False,,,,
184,1747002600000,103956.2,104036.2,103891.9,103899.8,541793.0,5.21071082,103899.8,104036.2,103891.9,103956.2,541793.0,True,True,True,True,-8,0,185,False,False,False,False,False,,,,
185,1747002300000,103968.7,104046.5,103879.0,103956.2,1597976.0,15.37360951,103956.2,104046.5,103879.0,103968.7,1597976.0,True,True,True,True,-8,0,186,False,False,False,False,False,,,,
186,1747002000000,104180.1,104215.5,103959.6,103968.7,958361.0,9.20783191,103968.7,104215.5,103959.6,104180.1,958361.0,True,True,True,True,0,0,187,False,False,False,False,False,,,,
187,1747001700000,104127.4,104181.8,104028.1,104180.1,2668545.0,25.63410254,104180.1,104181.8,104028.1,104127.4,2668545.0,True,True,True,True,4,0,188,False,False,False,False,False,,,,
188,1747001400000,103989.5,104153.4,103916.0,104127.4,2794017.0,26.85954352,104127.4,104153.4,103916.0,103989.5,2794017.0,True,True,True,True,2,0,189,False,False,False,False,False,,,,
189,1747001100000,104004.5,104031.7,103764.3,103989.5,12161434.0,117.05200227,103989.5,104031.7,103764.3,104004.5,12161434.0,True,True,True,True,0,0,190,False,False,False,False,False,,,,
190,1747000800000,104375.5,104597.3,104004.4,104004.5,2818482.0,27.03364432,104004.5,104597.3,104004.4,104375.5,2818482.0,True,True,True,True,6,0,191,False,False,False,False,False,,,,
191,1747000500000,104368.0,104401.5,104319.1,104375.5,480768.0,4.60702235,104375.5,104401.5,104319.1,104368.0,480768.0,True,True,True,True,6,0,192,False,False,False,False,False,,,,
192,1747000200000,104146.1,104372.0,104146.1,104368.0,1507287.0,14.45213918,104368.0,104372.0,104146.1,104146.1,1507287.0,True,True,True,True,4,0,193,False,False,False,False,False,,,,
193,1746999900000,104103.0,104157.5,104070.5,104146.1,875706.0,8.41034584,104146.1,104157.5,104070.5,104103.0,875706.0,True,True,True,True,2,0,194,False,False,False,False,False,,,,
194,1746999600000,104127.1,104127.1,103977.4,104103.0,1621934.0,15.59060878,104103.0,104127.1,103977.4,104127.1,1621934.0,True,True,True,True,-4,0,195,False,False,False,False,False,,,,
195,1746999300000,104140.8,104232.0,104127.1,104127.1,300085.0,2.88040322,104127.1,104232.0,104127.1,104140.8,300085.0,True,True,True,True,-8,0,196,False,False,False,False,False,,,,
196,1746999000000,104210.2,104210.2,104140.7,104140.8,576468.0,5.53263618,104140.8,104210.2,104140.7,104210.2,576468.0,True,True,True,True,-8,0,197,False,False,False,False,False,,,,
197,1746998700000,104252.4,104252.4,104210.2,104210.2,81663.0,0.7834318,104210.2,104252.4,104210.2,104252.4,81663.0,True,True,True,True,-4,0,198,False,False,False,False,False,,,,
198,1746998400000,104228.1,104270.0,104158.3,104252.4,621202.0,5.9602927,104252.4,104270.0,104158.3,104228.1,621202.0,True,True,True,True,0,0,199,False,False,False,False,False,,,,
199,1746998100000,104036.0,104233.5,104036.0,104228.1,615593.0,5.91119833,104228.1,104233.5,104036.0,104036.0,615593.0,True,True,True,True,0,0,200,False,False,False,False,False,,,,
